time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.00870831978602104,-0.027144836651412763,11.269354431905787,6.277599325010158,0.000988161243492769,0.0,-0.006574433858825555,-0.07721238073277693,2.073354735780805,0.03145201851310578,0.03323374103613933,0.0,468.42749633594485,470.69127690960823,468.1557234179462,468.5355848714905
1.2000000000000006,-0.00913197720284094,-0.03188802973028685,11.39724850430684,6.279900757341366,0.0033902433519843456,0.0,-0.007779368656891871,-0.08067170996110119,2.189566554166729,0.049461761233814766,0.05100251083671123,0.0,445.3758905326385,446.8275250598206,445.4828126321473,446.95363666408963
1.2600000000000007,-0.009684139972055458,-0.036787302102062325,11.532440917428442,6.28248151684517,0.006815124415813223,0.0,-0.010971005965649372,-0.08233771447314697,2.316598078606733,0.02522286979364475,0.06708047110522584,0.0,448.5923585823748,449.89812200380277,451.697180259353,449.739224251034
1.3200000000000007,-0.010494486803250347,-0.04173605402628704,11.673896273220333,0.001101463736491226,0.01046275122009721,0.0,-0.01642476342981384,-0.08245456087198173,2.3984094923392254,0.03837414982569143,0.04365382419283345,0.0,437.533582905414,435.5814832995486,435.51885458423556,436.61770801824855
1.3800000000000008,-0.011703979720312759,-0.046651128159743246,11.820608760014444,0.004272011472716386,0.012993403337382858,0.0,-0.024149760567142558,-0.08109572353127385,2.4918047162763286,0.07222319252502747,0.03904913474958786,0.0,440.441322791071,440.0613174678693,439.07691835719334,441.8777641165407
1.4400000000000008,-0.013427625535490333,-0.05141346247317633,11.972918134814424,0.0085307593268249,0.015029168966466777,0.0,-0.033526156351897804,-0.07721621082020268,2.584963583404097,0.0683685794360875,0.020968078198238396,0.0,441.329836289974,439.83541143639104,441.0313676473784,440.7167944611962
1.5000000000000009,-0.01572531166826106,-0.05587220069781495,12.129104488074793,0.013077089995275237,0.0159332122593856,0.0,-0.043165778023521964,-0.07100637281837711,2.6211608004988354,0.08751661418609205,-0.0006156635125139625,0.0,423.7358353498015,421.8762455687035,421.98020837167746,423.6346056155025
1.560000000000001,-0.018699044243351295,-0.059794967275573215,12.292767135353161,0.018488452660868404,0.01637257797962466,0.0,-0.05597861999848479,-0.05912688973206033,2.833750030302606,0.0950574875189034,0.01974541189256281,0.0,476.6443057812743,478.1977252910965,477.4995324752202,478.0806002257949
1.620000000000001,-0.022343779611046416,-0.06300615587597853,12.462371220123343,0.02419148991292186,0.01727071081692788,0.0,-0.06560381398533842,-0.04742676621856107,2.8197433040661948,0.0950368944348999,0.003110153234653205,0.0,408.0541357819243,406.5663153841824,407.3018019842485,407.3085438299825
1.680000000000001,-0.02659284543513729,-0.06539640297578767,12.631927050930479,0.030452800835963245,0.018067798982339234,0.0,-0.0760797786413228,-0.0317124502369409,2.832072619131357,0.11842174549676603,0.02833248461831561,0.0,415.16924303852915,417.37633509178255,415.0508609325468,417.10819379388437
